id;codigo;modelo;tipo_autos_id;marca_autos_id
2255;1460487;MEGANE 2 RN 1.6;1;42
2256;1460488;MEGANE EXPRESSION;1;42
2257;1460396;MEGANE II;1;42
2258;1460489;MEGANE II 1.6 SD 4 PTAS;1;42
2259;1460490;MEGANE II AUTHENTIQUE;1;42
2260;1460491;MEGANE II CABRIOLET;1;42
2261;1460492;MEGANE II EXPRESSION;1;42
2262;1460451;MEGANE III;1;42
2263;1460493;MEGANE III 2.0 COUPE RS;1;42
2264;1460494;MEGANE III DYNAMIQUE;1;42
2265;1460447;MEGANE III DYNAMIQUE PACK;1;42
2266;1460495;MEGANE III EXPRESSION;1;42
2267;1460496;MEGANE III EXPRESSION 2.0;1;42
2268;1460497;MEGANE MT 1,6 AUTHENTIQUE;1;42
2269;1460498;MEGANE RS 2.0;1;42
2270;1460390;MEGANE RT;1;42
2271;1460391;MEGANE RT PLUS;1;42
2272;1460499;MEGANE RXE 2.0;1;42
2273;1460433;MEGANE III;1;42
2274;1460183;SAFRANE;1;42
2275;1460182;SANDERO;1;42
2276;1460444;SANDERO STEPWAY;1;42
2277;1460500;SANDEROS DYNAMIQUE;1;42
2278;1460501;SANDEROS EXPRESION;1;42
2279;1460502;SANDEROS HB EXPRESSION 1.6;1;42
2280;1460503;SANDEROS STEPWAY 1.6;1;42
2281;1460400;SCENIC;1;42
2282;1460504;SCENIC 1.6 EXPRESSION;1;42
2283;1460505;SCENIC 1.6 RXE;1;42
2284;1460506;SCENIC 2.0 EXPRESSION AUT;1;42
2285;1460507;SCENIC 2.0 RT;1;42
2286;1460508;SCENIC 2.0 RXE;1;42
2287;1460509;SCENIC AUTHENT 2.0 AT;1;42
2288;1460510;SCENIC AUTHENTIQUE 1.6;1;42
2289;1460511;SCENIC EXPRESSION 2.0 AUT;1;42
2290;1460512;SCENIC PRIVILEGE 1.6;1;42
2291;1460513;SCENIC RXT 2.0;1;42
2292;1460430;STEPWAY;1;42
2293;1460514;STEPWAY 1.6;1;42
2294;1460175;SYMBOL;1;42
2295;1460515;SYMBOL AUTHENTIQUE;1;42
2296;1460516;SYMBOL EXPRESSION;1;42
2297;1460517;SYMBOL INTENS;1;42
2298;1460518;SYMBOL NEW;1;42
2299;1460519;SYMBOL PRIVILEGE;1;42
2300;1460520;SYMBOL ZEN;1;42
2301;1460521;SYMBOL ZEN 1.6;1;42
2302;1460099;TWINGO;1;42
2303;1466020;200;1;43
2304;1466026;214;1;43
2305;1466033;216;1;43
2306;1466025;220;1;43
2307;1466046;414;1;43
2308;1466057;416;1;43
2309;1466061;620;1;43
2310;1466101;75;1;43
2311;1469008;9.3;1;44
2312;1469009;9.5;1;44
2313;1469007;900;1;44
2314;1469006;9000;1;44
2315;1481022;SM 5 1.8;1;45
2316;1481023;SM 5 2.0;1;45
2317;1481024;SM 5 2.5;1;45
2318;1481025;SM 7 2.3;1;45
2319;1481026;SM 7 3.5;1;45
2320;1481011;SM3;1;45
2321;1481027;SM3 1.5;1;45
2322;1481028;SM3 1.6;1;45
2323;1481029;SM3 ENTRY;1;45
2324;1481030;SM3 ENTRY 1.6 AT;1;45
2325;1481031;SM3 LE MT;1;45
2326;1481015;SM5;1;45
2327;1481020;SM7;1;45
2328;1481010;SQ5;1;45
2329;1481032;SQ5 2.0 AT (AK);1;45
2330;1481033;SQ5 2.0 AT (JK);1;45
2331;1490016;CORDOBA;1;46
2332;1490175;FABIA;1;46
2333;1490059;IBIZA;1;46
2334;1490180;LEON;1;46
2335;1490179;LEON FR MT;1;46
2336;1490178;LEON STYLE MT;1;46
2337;1490064;TOLEDO;1;46
2338;1505082;CITIGO;1;47
2339;1505088;CITIGO ELEGANCE 3P;1;47
2340;1505089;CITIGO ELEGANCE 5P;1;47
2341;1505066;FABIA;1;47
2342;1505090;FABIA AMBIENTE HB 1.6;1;47
2343;1505087;FABIA S/S;1;47
2344;1505050;FELICIA;1;47
2345;1505061;FELICIA GLX;1;47
2346;1505091;FELICIA GLXI;1;47
2347;1505092;FELICIA GLXJ;1;47
2348;1505110;KAMIQ 1.5 TSI AT AMBITION;1;47
2349;1505111;KAMIQ 1.5 TSI AT STYLE;1;47
2350;1505067;OCTAVIA;1;47
2351;1505093;OCTAVIA COMBI;1;47
2352;1505094;OCTAVIA OCTAVIA COMBI;1;47
2353;1505095;OCTAVIA S/S;1;47
2354;1505083;RAPID;1;47
2355;1505096;RAPID 1.2 TSI ACTIVE;1;47
2356;1505097;RAPID 1.2 TSI AMBIENTE;1;47
2357;1505098;RAPID 1.4 TSI AMBIENTE;1;47
2358;1505099;RAPID 1.6 DIESEL TDI AMBIENTE;1;47
2359;1505100;RAPID SPACEBACK ACTIVE 1.2;1;47
2360;1505101;ROOMSTER 1.6;1;47
2361;1505109;SCALA;1;47
2362;1505112;SCALA 1.5 TSI AT AMBITION;1;47
2363;1505113;SCALA 1.5 TSI AT STYLE;1;47
2364;1505084;SPACEBACK;1;47
2365;1505070;SUPER B ELEGANCE;1;47
2366;1505102;SUPERB ELEGANCE TDI 2.0;1;47
2367;1505103;YETI 1.2 AT;1;47
2368;1505104;YETI 1.4 TSI AT;1;47
2369;1505105;YETI 2.0 TDI AT;1;47
2370;1505106;YETI 2.0 TDI MT;1;47
2371;1505107;YETI TDI;1;47
2372;1497015;C 61 1.6;1;48
2373;1497016;C 81 1.8;1;48
2374;1497001;R81;1;48
2375;1470100;ACTYON SPORT;1;49
2376;1470101;TIVOLI;1;49
2377;1520461;BRZ;1;50
2378;1520489;BRZ 2.0 RWD;1;50
2379;1520490;BRZ 6AT;1;50
2380;1520491;BRZ 6MT;1;50
2381;1520408;IMPREZA;1;50
2382;1520482;IMPREZA 1.5R AWD XS SPORT;1;50
2383;1520492;IMPREZA 1.6 4DLX;1;50
2384;1520232;IMPREZA 1.6 GL;1;50
2385;1520493;IMPREZA 1.6 GL SEDAN;1;50
2386;1520494;IMPREZA 1.6 GLX;1;50
2387;1520223;IMPREZA 1.6 GX;1;50
2388;1520227;IMPREZA 1.8 GX;1;50
2389;1520229;IMPREZA 1.8 GX 4WD;1;50
2390;1520495;IMPREZA 1.8 I;1;50
2391;1520496;IMPREZA 1.8I 5D4WDDGT BX;1;50
2392;1520483;IMPREZA 1.8I GLA AT LTD;1;50
2393;1520497;IMPREZA 2.0 1 AWD AT;1;50
2394;1520499;IMPREZA 2.0 RX;1;50
2395;1520500;IMPREZA 2.0L 4D4WDGT TURB;1;50
2396;1520501;IMPREZA 2.2I SPORT;1;50
2397;1520502;IMPREZA 2.5 4D MT AWD WRX;1;50
2398;1520503;IMPREZA 2.5 AWD S AUT;1;50
2399;1520504;IMPREZA GL 2.0 4D;1;50
2400;1520505;IMPREZA GT 2.0 4D;1;50
2401;1520506;IMPREZA GT 2.0 4D AWD AA;1;50
2402;1520403;IMPREZA GT 2.0 4WD AA;1;50
2403;1520507;IMPREZA N 1.6I AWD AUT;1;50
2404;1520508;IMPREZA NEW 1.5R AWD AUT;1;50
2405;1520509;IMPREZA NEW 1.6I AWD;1;50
2406;1520511;IMPREZA SPORT 1.5;1;50
2407;1520512;IMPREZA SPORT NEW GENERATION 2.0 CVT;1;50
2408;1520462;IMPREZA WRX;1;50
2409;1520420;LEGACY;1;50
2410;1520450;LEGACY;1;50
2411;1520514;LEGACY 1.6 DL;1;50
2412;1520515;LEGACY 1.6I LX;1;50
2413;1520516;LEGACY 1.8 DL;1;50
2414;1520247;LEGACY 1.8 GL PX;1;50
2415;1520248;LEGACY 1.8 GX;1;50
2416;1520519;LEGACY 2.0 1.8 DL;1;50
2417;1520520;LEGACY 2.0 1.8 DL 4WD;1;50
2418;1520484;LEGACY 2.0 1.8 GL;1;50
2419;1520485;LEGACY 2.0 1.8 GL 4WD;1;50
2420;1520521;LEGACY 2.0 1.8 GL PX;1;50
2421;1520522;LEGACY 2.0 1.8 GX;1;50
2422;1520523;LEGACY 2.0 1.8 I;1;50
2423;1520524;LEGACY 2.0 2.0 R 4D AT;1;50
2424;1520525;LEGACY 2.0 2.2;1;50
2425;1520526;LEGACY 2.0 2.2 GX;1;50
2426;1520486;LEGACY 2.0 2.2 GX 4WD;1;50
2427;1520527;LEGACY 2.0 2.2 GX 4WD TW;1;50
2428;1520528;LEGACY 2.0 2.2 I SEDAN;1;50
2429;1520529;LEGACY 2.0 2.2 SEDAN 4WD;1;50
2430;1520530;LEGACY 2.0 2.2 TOURING 4WD;1;50
2431;1520531;LEGACY 2.0 2.2 TW GX JX;1;50
2432;1520532;LEGACY 2.0 2.2 TW GX KM;1;50
2433;1520533;LEGACY 2.0 2.2 TW GX KS;1;50
2434;1520534;LEGACY 2.0 2.2 TW GX KT;1;50
2435;1520536;LEGACY 2.0 2.2-I 4WD TW.TURBO;1;50
2436;1520539;LEGACY 2.0 2.2-IGX 4WD;1;50
2437;1520535;LEGACY 2.0 2.2I 4D4WD LSAT DY;1;50
2438;1520537;LEGACY 2.0 2.2I GT LTD 4WD;1;50
2439;1520538;LEGACY 2.0 2.2I GX LTD 4WD;1;50
2440;1520540;LEGACY 2.0 2.5I 4D4WD LSIAT;1;50
2441;1520541;LEGACY 2.0 2.5I TW4WD LSI AT;1;50
2442;1520542;LEGACY 2.0 AWD GL AU;1;50
2443;1520543;LEGACY 2.0 GL SEDAN;1;50
2444;1520545;LEGACY 2.0 GL TW AT;1;50
2445;1520546;LEGACY 2.0 GT SEDAN 4WD;1;50
2446;1520548;LEGACY 2.0 I 4DGLAT AT;1;50
2447;1520549;LEGACY 2.0 I 4DGLX AT;1;50
2448;1520550;LEGACY 2.0 I 4DGLX AT PX;1;50
2449;1520256;LEGACY 2.0 I 4WD;1;50
2450;1520551;LEGACY 2.0 I 4WD GT TURBO;1;50
2451;1520552;LEGACY 2.0 I 4WD TW. TURBO;1;50
2452;1520553;LEGACY 2.0 I GL 4WD;1;50
2453;1520555;LEGACY 2.0 I TW 4WD GL AT;1;50
2454;1520554;LEGACY 2.0 I TW 4WD GL JX;1;50
2455;1520556;LEGACY 2.0 I TW AWD GX AT;1;50
2456;1520557;LEGACY 2.0 I TW GL ATPX;1;50
2457;1520558;LEGACY 2.0 I TW4WD GL AT;1;50
2458;1520559;LEGACY 2.0 I TW4WD GLAT;1;50
2459;1520560;LEGACY 2.0 I TW4WD GLE JX;1;50
2460;1520561;LEGACY 2.0 I TW4WD GLX AT;1;50
2461;1520562;LEGACY 2.0 L 4DLE HX;1;50
2462;1520563;LEGACY 2.0 L SEDAN;1;50
2463;1520268;LEGACY 2.0 LX;1;50
2464;1520564;LEGACY 2.0 LX SEDAN;1;50
2465;1520567;LEGACY 2.0 NEW;1;50
2466;1520568;LEGACY 2.0 R AWD AUT;1;50
2467;1520569;LEGACY 2.0 SEDAN;1;50
2468;1520570;LEGACY 2.0 SEDAN 2.2 I;1;50
2469;1520571;LEGACY 2.0 SEDAN 2.2-I;1;50
2470;1520471;LEGACY 2.0 ST. WAGON;1;50
2471;1520572;LEGACY 2.0 TI SEDAN;1;50
2472;1520574;LEGACY 2.0 TW 4WD GL.;1;50
2473;1520252;LEGACY 2.0 VZ;1;50
2474;1520575;LEGACY 2.0I 4D 6MT X;1;50
2475;1520576;LEGACY 2.0I 4D CVT X;1;50
2476;1520577;LEGACY 2.0I 4D CVT XS;1;50
2477;1520578;LEGACY 2.0I AD CVT XV;1;50
2478;1520579;LEGACY 2.0I TW CVT XS;1;50
2479;1520262;LEGACY 2.2 GX;1;50
2480;1520581;LEGACY 2.2 I 4D4WD LSAT DY;1;50
2481;1520582;LEGACY 2.2 I 4WD TW TURBO;1;50
2482;1520583;LEGACY 2.2 I GT LTD 4WD;1;50
2483;1520584;LEGACY 2.2 I GX 4WD;1;50
2484;1520585;LEGACY 2.2 I GX LTD 4WD;1;50
2485;1520586;LEGACY 2.2 S/S;1;50
2486;1520587;LEGACY 2.2 SEDAN;1;50
2487;1520237;LEGACY 2.2 SEDAN 4WD;1;50
2488;1520472;LEGACY 2.2 ST. WAGON;1;50
2489;1520238;LEGACY 2.2 TOURING 4WD;1;50
2490;1520588;LEGACY 2.2 TW GX JX;1;50
2491;1520589;LEGACY 2.2 TW GX KM;1;50
2492;1520590;LEGACY 2.2 TW GX KS;1;50
2493;1520591;LEGACY 2.2 TW GX KT;1;50
2494;1520592;LEGACY 2.5 ALL NEW 2.5 I;1;50
2495;1520593;LEGACY 2.5 ALL NEW 2.5I 4D AWD CVT XS;1;50
2496;1520594;LEGACY 2.5 GL;1;50
2497;1520595;LEGACY 2.5 GT 4D 5AT;1;50
2498;1520596;LEGACY 2.5 I 4D4WD LSIAT;1;50
2499;1520597;LEGACY 2.5 I TW 4WD LSI AT;1;50
2500;1520598;LEGACY 2.5I 4D CVT LIMITED;1;50
2501;1520599;LEGACY 2.5I 4D CVT SPORT;1;50
2502;1520600;LEGACY 3.0 3.0;1;50
2503;1520601;LEGACY ALL NEW 2.0 OI;1;50
2504;1520602;LEGACY ALL NEW LTD CVT 3.6R;1;50
2505;1520603;LEGACY X EDITION;1;50
2506;1520457;NEW IMPREZA;1;50
2507;1520604;NEW IMPREZA 1.5;1;50
2508;1520605;NEW IMPREZA 1.6 AT;1;50
2509;1520488;NEW IMPREZA 1.6 MT;1;50
2510;1520606;NEW IMPREZA 2.0 AT;1;50
2511;1520607;NEW IMPREZA 2.0 MT;1;50
2512;1520608;NEW IMPREZA 2.5 AT;1;50
2513;1520609;NEW IMPREZA 2.5 MT;1;50
2514;1520610;NEW IMPREZA 2.5R MT AWD;1;50
2515;1520611;NEW IMPREZA WRX;1;50
2516;1520455;NEW LEGACY;1;50
2517;1520464;New Outback;1;50
2518;1520477;NEW XV;1;50
2519;1520636;NEW XV AWD 2.01;1;50
2520;1520460;OUTBACK;1;50
2521;1520612;OUTBACK 2.0 I D;1;50
2522;1520613;OUTBACK 2.5 I CVT XS NEW;1;50
2523;1520614;OUTBACK 2.5I AT LO;1;50
2524;1520615;OUTBACK 2.5I AWD AUT;1;50
2525;1520616;OUTBACK 2.5I AWDA TRA;1;50
2526;1520617;OUTBACK 3.0 AT;1;50
2527;1520618;OUTBACK 3.6R AWD 5AT SI DRIVE;1;50
2528;1520619;OUTBACK 3.6R AWD ZT;1;50
2529;1520620;OUTBACK ALL NEW;1;50
2530;1520621;OUTBACK NEW 2.5I AWD AUT;1;50
2531;1520465;WRX;1;50
2532;1520622;WRX 2.5;1;50
2533;1520623;WRX STI;1;50
2534;1520624;XV 2.0 AT;1;50
2535;1520625;XV 2.0 R AT;1;50
2536;1520626;XV 2.0 R AT LIMITED;1;50
2537;1520627;XV 2.0 R MT;1;50
2538;1520628;XV 2.0 T AWD MT;1;50
2539;1520629;XV LTD AWD CVT 2.0;1;50
2540;1520630;XV NEW 2.0 I AWD;1;50
2541;1520631;XV NEW 2.0I AWD CVT;1;50
2542;1520632;XV NEW AWD 2.0I;1;50
2543;1520633;XV NEW AWD CVT 2.0;1;50
2544;1520634;XV NEW LIMITED AWD 2.0I AUT;1;50
2545;1520635;XV XV 1.6 i AWD MTV;1;50
2546;1535320;AERIO;1;51
2547;1535359;AERIO GLS 2.3;1;51
2548;1535360;AERIO GLX 1.6;1;51
2549;1535361;AERIO GLX 1.6 AUT;1;51
2550;1535362;AERIO SEDAN;1;51
2551;1535006;ALTO;1;51
2552;1535363;ALTO 1.1 DLX;1;51
2553;1535364;ALTO 1.1 GL;1;51
2554;1535365;ALTO 800 GL 2;1;51
2555;1535366;ALTO GL;1;51
2556;1535367;ALTO K 10;1;51
2557;1535352;ALTO K10;1;51
2558;1535368;ALTO YL 24;1;51
2559;1535005;ALTO YL 2HR;1;51
2560;1535007;ALTO YL 4H;1;51
2561;1535001;BALENO;1;51
2562;1535003;BALENO;1;51
2563;1535369;BALENO 1.3;1;51
2564;1535370;BALENO 1.4 GLS;1;51
2565;1535371;BALENO 1.6;1;51
2566;1535375;BALENO S/S;1;51
2567;1535016;CELERIO;1;51
2568;1535376;CELERIO 1.0 GA;1;51
2569;1535377;CELERIO 1.0 GAAC;1;51
2570;1535378;CELERIO 1.0 GLX;1;51
2571;1535379;CELERIO 1.0 GLXAC;1;51
2572;1535380;CELERIO 1.0 GLXAWAC;1;51
2573;1535381;CELERIO GLX 1.0 AT;1;51
2574;1535350;CIAZ;1;51
2575;1535332;Dzire;1;51
2576;1535382;DZIRE GA;1;51
2577;1535383;DZIRE GA AC;1;51
2578;1535384;DZIRE GL AC;1;51
2579;1535351;ERTIGA;1;51
2580;1535041;IGNIS;1;51
2581;1535385;IGNIS 1.2 AT GLX;1;51
2582;1535386;IGNIS 1.3;1;51
2583;1535387;IGNIS 1.3 GL;1;51
2584;1535330;KIZASHI;1;51
2585;1535388;KIZASHI 2.4 AT GLX;1;51
2586;1535389;KIZASHI 2.4 AT LIMITED;1;51
2587;1535390;KIZASHI 2.4 GLX;1;51
2588;1535311;LIANA;1;51
2589;1535300;MARUTI;1;51
2590;1535391;MARUTI 308;1;51
2591;1535301;MARUTI 308 GL;1;51
2592;1535302;MARUTI 308 GLX;1;51
2593;1535392;MARUTI 800;1;51
2594;1535334;NEW SWIFT;1;51
2595;1535336;S-CROSS;1;51
2596;1535411;S-PRESSO;1;51
2597;1535055;SWIFT;1;51
2598;1535345;SWIFT 1.2 GA;1;51
2599;1535357;SWIFT 1.2 GL AC;1;51
2600;1535393;SWIFT 1.2 GLA SEDAN;1;51
2601;1535342;SWIFT 1.2 GLS AC;1;51
2602;1535341;SWIFT 1.2 GLX AC;1;51
2603;1535394;SWIFT 1.3;1;51
2604;1535343;SWIFT 1.3 GA;1;51
2605;1535346;SWIFT 1.3 GL;1;51
2606;1535344;SWIFT 1.4 GA;1;51
2607;1535395;SWIFT 1.4 GL AC;1;51
2608;1535347;SWIFT 1.5 GL;1;51
2609;1535396;SWIFT 1.6 SEDAN;1;51
2610;1535397;SWIFT 1.6 SPORT;1;51
2611;1535333;SWIFT DZIRE;1;51
2612;1535398;SWIFT GA 1.4;1;51
2613;1535053;SWIFT GL;1;51
2614;1535399;SWIFT GL 1.5;1;51
2615;1535400;SWIFT GL HB 1.4;1;51
2616;1535401;SWIFT GLX 1.2;1;51
2617;1535056;SWIFT GTI;1;51
2618;1535349;SWIFT SEDAN 1.2 GL AC SPORT;1;51
2619;1535054;SWIFT SF-413;1;51
2620;1535340;SWIFT SPORT;1;51
2621;1535322;SX4;1;51
2622;1535402;SX4 1.6;1;51
2623;1535403;SX4 1.6 AT CROSSOVER 4WD;1;51
2624;1535404;SX4 1.6 GLX SPORT;1;51
2625;1535348;SX4 CROSSOVER;1;51
2626;1535405;SX4 CROSSOVER 1.6;1;51
2627;1535406;SX4 GLX 1.6 AT;1;51
2628;1535407;SX4 SX4;1;51
2629;1535408;SX4 SX4 1.6 CROSSOVERAT;1;51
2630;1550403;AURIS;1;52
2631;1550414;AURIS GLI 1.6;1;52
2632;1550415;AURIS LEI MECANICO;1;52
2633;1550416;AURIS LEI MULTIMODO;1;52
2634;1550380;AVENSIS;1;52
2635;1550417;AVENSIS 2.0 LEI;1;52
2636;1550458;AYGO;1;52
2637;1550463;AYGO X-CITE;1;52
2638;1550460;AYGO X-G3;1;52
2639;1550462;AYGO X-G5;1;52
2640;1550459;AYGO X-R3;1;52
2641;1550461;AYGO X-R5;1;52
2642;1550009;CAMRY;1;52
2643;1550004;CAMRY 2.0 LE;1;52
2644;1550007;CAMRY 2.2 GL;1;52
2645;1550005;CAMRY 2.2 LE 16 VALV.;1;52
2646;1550418;CAMRY 3.0;1;52
2647;1550419;CAMRY NCV 20L XLE;1;52
2648;1550420;CAMRY NEW CAMRY;1;52
2649;1550421;CAMRY SXV20L LEI;1;52
2650;1550422;CAMRY XEI 2.4 AUT.;1;52
2651;1550226;COROLLA;1;52
2652;1550279;CORONA;1;52
2653;1550406;CORONA AVENSIS;1;52
2654;1550400;FIELDER;1;52
2655;1550407;NEW AVENSIS;1;52
2656;1550402;NEW COROLLA;1;52
2657;1550059;NEW TERCEL;1;52
2658;1550388;NEW YARIS;1;52
2659;1550423;NEW YARIS GLI 1.5;1;52
2660;1550424;NEW YARIS HATCH BACK;1;52
2661;1550425;NEW YARIS SEDAN;1;52
2662;1550426;NEW YARIS SPORT AT;1;52
2663;1550012;PASEO;1;52
2664;1550360;PRIUS;1;52
2665;1550427;PRIUS 1.8;1;52
2666;1550428;PRIUS CCVT;1;52
2667;1550405;SEQUOIA;1;52
2668;1550333;STARLET;1;52
2669;1550429;STARLET DL 1.2;1;52
2670;1550350;STARLET HATCHBACK;1;52
2671;1550430;STARLET S/S;1;52
2672;1550340;STARLET SEDAN;1;52
2673;1550431;STARLET XL 1.3;1;52
2674;1550432;STARLET XL. 1.0;1;52
2675;1550332;STARLET XLI HB;1;52
2676;1550051;TERCEL;1;52
2677;1550048;TERCEL 1.5 DX;1;52
2678;1550433;TERCEL 4WD;1;52
2679;1550434;TERCEL DLX 1.3;1;52
2680;1550052;TERCEL DX 1.5;1;52
2681;1550435;TERCEL GLI 1.5;1;52
2682;1550436;TERCEL GLSI;1;52
2683;1550049;TERCEL LE;1;52
2684;1550437;TERCEL LE 1.5;1;52
2685;1550438;TERCEL XLI;1;52
2686;1550439;TERCEL XLT;1;52
2687;1550370;URBAN CRUISER;1;52
2688;1550440;URBAN CRUISER 1.3;1;52
2689;1550441;URBAN CRUISER AHFRKW;1;52
2690;1550442;URBAN CRUISER NSP 110L;1;52
2691;1550390;YARIS;1;52
2692;1550443;YARIS 1.3;1;52
2693;1550444;YARIS 1.5 GLI;1;52
2694;1550445;YARIS HATCHBACK;1;52
2695;1550446;YARIS LEI 1.5;1;52
2696;1550447;YARIS NEW XLI;1;52
2697;1550389;YARIS SPORT;1;52
2698;1550448;YARIS SPORT GLI 1.3;1;52
2699;1550449;YARIS SPORT GLI 5P;1;52
2700;1550450;YARIS SPORT NEW AT;1;52
2701;1550451;YARIS SPORT XLI 1.3 3P;1;52
2702;1550452;YARIS SPORT XLI 1.3 5P;1;52
2703;1550453;YARIS XLI 1.5;1;52
2704;1550454;YARIS XLI HB;1;52
2705;1550404;ZELAS;1;52
2706;1550455;ZELAS 2.5 AUT;1;52
2707;1550456;ZELAS COUPE;1;52
2708;1550457;ZELAS S/SUBMODELO;1;52
2709;1575460;BEETLE;1;53
2710;1575508;BEETLE 1.4;1;53
2711;1575509;BEETLE 1.6;1;53
2712;1575510;BEETLE 1.8;1;53
2713;1575511;BEETLE 2.0;1;53
2714;1575512;BEETLE NEW;1;53
2715;1575470;BORA;1;53
2716;1575513;BORA 1.8 TURBO;1;53
2717;1575514;BORA 2.0 AUT;1;53
2718;1575515;BORA A4 EUROPA 2.0;1;53
2719;1575516;BORA CONFORTLINE;1;53
2720;1575517;BORA HIGHLINE;1;53
2721;1575518;BORA LUXURY 1.4 AUT;1;53
2722;1575519;BORA NEW 2.0 EUROPA MT;1;53
2723;1575520;BORA NEW 2.0 TRENDLINE;1;53
2724;1575521;BORA SKY AUTOMATICO;1;53
2725;1575522;BORA SKY MECANICO;1;53
2726;1575523;BORA SPORTLINE;1;53
2727;1575524;BORA TDI 1.9;1;53
2728;1575525;BORA TREDLINE;1;53
2729;1575526;CC SIN SUBMODELO;1;53
2730;1575485;CROSSFOX;1;53
2731;1575527;CROSSFOX 1.6;1;53
2732;1575141;ESCARABAJO;1;53
2733;1575480;FOX;1;53
2734;1575528;FOX 1.6;1;53
2735;1575150;GOL;1;53
2736;1575506;GOL 1.6;1;53
2737;1575151;GOL 1.8 GL;1;53
2738;1575530;GOL G3 COMFORTLINE 1.6;1;53
2739;1575531;GOL G3 SPORT;1;53
2740;1575504;GOL G5 POWER;1;53
2741;1575532;GOL G5 TRENDLINE;1;53
2742;1575533;GOL GL 4 VEL;1;53
2743;1575160;GOL GTS;1;53
2744;1575535;GOL PICK UP 1.6;1;53
2745;1575507;GOL S/S;1;53
2746;1575536;GOL SPORT 1.0;1;53
2747;1575496;GOL TREND LINE;1;53
2748;1575537;GOL TRENDLINE 1.6;1;53
2749;1575144;GOLF;1;53
2750;1575538;GOLF 1.4 HATCHBACK AT SPORT;1;53
2751;1575539;GOLF 1.4 MT;1;53
2752;1575540;GOLF 1.6;1;53
2753;1575541;GOLF 2.0 HIGH;1;53
2754;1575542;GOLF A4 COMFORTLINE 1.6;1;53
2755;1575543;GOLF A4 HIGHLINE 2.0 AUT;1;53
2756;1575497;GOLF A6 HIGHLINE;1;53
2757;1575544;GOLF AS MT HIGHLINE GTS;1;53
2758;1575184;GOLF CABRIOLET;1;53
2759;1575181;GOLF CONVERTIBLE;1;53
2760;1575545;GOLF GL 1.8;1;53
2761;1575183;GOLF GLI;1;53
2762;1575170;GOLF GLS;1;53
2763;1575166;GOLF GLX;1;53
2764;1575167;GOLF GLX SR;1;53
2765;1575156;GOLF GTI;1;53
2766;1575546;GOLF GTI 1.8;1;53
2767;1575547;GOLF GTI 2.0;1;53
2768;1575548;GOLF GTI 2.0 AT;1;53
2769;1575180;GOLF LS;1;53
2770;1575549;GOLF R 32;1;53
2771;1575550;GOLF S/S;1;53
2772;1575146;GOLF VR6;1;53
2773;1575552;GOLF VR6 AB ABS;1;53
2774;1575335;JETTA;1;53
2775;1575195;JETTA 1.8 GLI;1;53
2776;1575189;JETTA GLI 1.8;1;53
2777;1575493;NEW BEETLE;1;53
2778;1575571;Nuevo Virtus;1;53
2779;1575495;PARATI;1;53
2780;1575276;PASSAT;1;53
2781;1575271;PASSAT 1.8;1;53
2782;1575554;PASSAT 2.0 GL SEDAN;1;53
2783;1575555;PASSAT 4 MOTION 2.8;1;53
2784;1575265;PASSAT AUTOMATICO;1;53
2785;1575556;PASSAT CC S/SUBMODELO;1;53
2786;1575272;PASSAT GL;1;53
2787;1575557;PASSAT HIGH 3.6;1;53
2788;1575250;PASSAT L.S;1;53
2789;1575270;PASSAT L.S.;1;53
2790;1575275;PASSAT L.S.E.;1;53
2791;1575227;POLO;1;53
2792;1575228;POLO;1;53
2793;1575226;POLO 1.3;1;53
2794;1575558;POLO 1.4 HATCHBACK;1;53
2795;1575559;POLO 1.6;1;53
2796;1575560;POLO NUEVO COMFORTLIFE;1;53
2797;1575561;POLO S/S;1;53
2798;1575491;SCIROCCO;1;53
2799;1575562;SCIROCCO 1.4 MT;1;53
2800;1575563;SCIROCCO CL;1;53
2801;1575333;SURAN;1;53
2802;1575208;VENTO;1;53
2803;1575213;VENTO 1.8 GL;1;53
2804;1575206;VENTO 2.0 GL;1;53
2805;1575207;VENTO 2.0 GLS;1;53
2806;1575564;VENTO COMFORTLINE AT;1;53
2807;1575212;VENTO GLS;1;53
2808;1575217;VENTO GLX;1;53
2809;1575216;VENTO GLX SR;1;53
2810;1575565;VENTO NEW COMFORTLINE 2.0 AT;1;53
2811;1575566;VENTO PRESTIGE;1;53
2812;1575567;VENTO STYLE PLUS;1;53
2813;1575503;VIRTUS;1;53
2814;1575574;VIRTUS 1.6 AT COMFORTLINE;1;53
2815;1575576;VIRTUS 1.6 AT HIGHLINE;1;53
2816;1575577;VIRTUS 1.6 AT LIMITED;1;53
2817;1575573;VIRTUS 1.6 MT COMFORTLINE;1;53
2818;1575575;VIRTUS 1.6 MT HIGHLINE;1;53
2819;1575572;VIRTUS 1.6 MT TRENDLINE;1;53
2820;1575490;VOYAGE;1;53
2821;1575568;VOYAGE 1.6;1;53
2822;1575569;VOYAGE POWER;1;53
2823;1575570;VOYAGE TRENDLINE;1;53
2824;1580355;460 GLE;1;54
2825;1580357;460 GLE TURBO;1;54
2826;1580342;460 GLT;1;54
2827;1580344;460 GLT TURBO;1;54
2828;1580488;C 30;1;54
2829;1580521;C30 1.8;1;54
2830;1580522;C30 2.0;1;54
2831;1580523;C30 2.0 AUT;1;54
2832;1580524;C30 2.4;1;54
2833;1580481;C70;1;54
